shortname,compound_name,iso_name,area,conc_nm_in_env
GMP-Deep-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Deep-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Deep-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Deep-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",10884.608535447092,NA
GMP-Deep-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Deep-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Deep-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Deep-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",43232.57505290122,NA
GMP-Deep-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Deep-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1505.301923739989,NA
GMP-Deep-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Deep-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",10420.46050036663,NA
GMP-Deep-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Deep-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Deep-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Deep-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",35423.19351129307,NA
GMP-Deep-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Deep-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1020.669012346826,NA
GMP-Deep-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T0-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",52544.08014182136,NA
GMP-Surf-Eve-T0-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T0-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2019.902977906364,NA
GMP-Surf-Eve-T0-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T0-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",56226.496427280596,NA
GMP-Surf-Eve-T0-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T0-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2368.3909743870363,NA
GMP-Surf-Eve-T0-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T0-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",83275.4482305563,NA
GMP-Surf-Eve-T0-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T0-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",3753.444100034356,NA
GMP-Surf-Eve-T0-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T10-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",67035.60291176132,NA
GMP-Surf-Eve-T10-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T10-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2996.9048821192464,NA
GMP-Surf-Eve-T10-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T10-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",65631.88292475574,NA
GMP-Surf-Eve-T10-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T10-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2221.39799714137,NA
GMP-Surf-Eve-T10-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T10-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",44967.093341329666,NA
GMP-Surf-Eve-T10-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T10-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2424.546138011816,NA
GMP-Surf-Eve-T10-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T26-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",24226.805706590763,NA
GMP-Surf-Eve-T26-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T26-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Eve-T26-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T26-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",89181.15674477359,NA
GMP-Surf-Eve-T26-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T26-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",4264.91853432115,NA
GMP-Surf-Eve-T26-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T3-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",63616.748152934066,NA
GMP-Surf-Eve-T3-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T3-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2900.314009083336,NA
GMP-Surf-Eve-T3-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T3-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",43484.08853644544,NA
GMP-Surf-Eve-T3-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T3-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1496.3844910707448,NA
GMP-Surf-Eve-T3-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",72048.73944717772,NA
GMP-Surf-Eve-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T3-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2177.831620934033,NA
GMP-Surf-Eve-T3-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",70415.7841610778,NA
GMP-Surf-Eve-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",4669.032339798918,NA
GMP-Surf-Eve-T73-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",3147.6367600380345,NA
GMP-Surf-Eve-T73-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",63471.719222136235,NA
GMP-Surf-Eve-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T73-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2010.5483860170411,NA
GMP-Surf-Eve-T73-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Eve-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",36187.9568804045,NA
GMP-Surf-Eve-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Eve-T73-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Eve-T73-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T0-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",77049.27982631658,NA
GMP-Surf-Morn-T0-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T0-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",3427.164531577362,NA
GMP-Surf-Morn-T0-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T0-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",70107.71477028115,NA
GMP-Surf-Morn-T0-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T0-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",2943.659068994109,NA
GMP-Surf-Morn-T0-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T0-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",90210.8108798216,NA
GMP-Surf-Morn-T0-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T0-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",3930.5676668942233,NA
GMP-Surf-Morn-T0-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T10-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",26710.34609656605,NA
GMP-Surf-Morn-T10-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T10-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",961.5648291268956,NA
GMP-Surf-Morn-T10-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T10-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",17098.929633244028,NA
GMP-Surf-Morn-T10-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T10-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T10-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T10-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",25792.931208823895,NA
GMP-Surf-Morn-T10-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T10-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",830.2196025256328,NA
GMP-Surf-Morn-T10-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T26-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",52253.736155712664,NA
GMP-Surf-Morn-T26-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T26-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T26-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T26-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",61028.29351037436,NA
GMP-Surf-Morn-T26-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T26-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T26-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T26-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",67153.79132224908,NA
GMP-Surf-Morn-T26-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T26-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T26-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T3-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",48722.33698924578,NA
GMP-Surf-Morn-T3-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T3-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1600.0417994443635,NA
GMP-Surf-Morn-T3-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",43959.36307755801,NA
GMP-Surf-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1786.367280454097,NA
GMP-Surf-Morn-T3-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",55401.60361501154,NA
GMP-Surf-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1910.410206045775,NA
GMP-Surf-Morn-T3-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",25787.97401176063,NA
GMP-Surf-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T73-A,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",30895.232005715105,NA
GMP-Surf-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",1154.8503963303824,NA
GMP-Surf-Morn-T73-B,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
GMP-Surf-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N0",31241.053553544774,NA
GMP-Surf-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C0, 15N1",0,NA
GMP-Surf-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C1, 15N0",0,NA
GMP-Surf-Morn-T73-C,Threonine betaine?,"Threonine betaine?, 13C5, 15N0",0,NA
Amm-Deep-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N0",103940.95233166569,0.00407613406938945
Amm-Deep-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T0-B,Trigonelline,"Trigonelline, 13C0, 15N0",102825.24067730756,0.00372804212413455
Amm-Deep-Eve-T0-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T0-C,Trigonelline,"Trigonelline, 13C0, 15N0",43795.177905485136,0.00184002186703186
Amm-Deep-Eve-T0-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T1-A,Trigonelline,"Trigonelline, 13C0, 15N0",92275.96866100114,0.00372969715361853
Amm-Deep-Eve-T1-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T1-B,Trigonelline,"Trigonelline, 13C0, 15N0",66705.08466295621,0.00269858856444401
Amm-Deep-Eve-T1-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T1-C,Trigonelline,"Trigonelline, 13C0, 15N0",75350.64212947444,0.00346562644464746
Amm-Deep-Eve-T1-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T10-A,Trigonelline,"Trigonelline, 13C0, 15N0",59816.79674865657,0.00256729652263485
Amm-Deep-Eve-T10-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T10-B,Trigonelline,"Trigonelline, 13C0, 15N0",43094.718208795726,0.00194892029983701
Amm-Deep-Eve-T10-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T10-C,Trigonelline,"Trigonelline, 13C0, 15N0",61139.783095733015,0.00269613926290442
Amm-Deep-Eve-T10-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T26-A,Trigonelline,"Trigonelline, 13C0, 15N0",36129.59611657027,0.00170420391535251
Amm-Deep-Eve-T26-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T26-B,Trigonelline,"Trigonelline, 13C0, 15N0",98885.36949470705,0.00388449678527527
Amm-Deep-Eve-T26-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T26-C,Trigonelline,"Trigonelline, 13C0, 15N0",31031.877684180297,0.0018336112795333
Amm-Deep-Eve-T26-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T3-A,Trigonelline,"Trigonelline, 13C0, 15N0",87263.57900212808,0.00365973098295618
Amm-Deep-Eve-T3-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T3-B,Trigonelline,"Trigonelline, 13C0, 15N0",141148.5546881571,0.0055468697552918
Amm-Deep-Eve-T3-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Eve-T3-C,Trigonelline,"Trigonelline, 13C0, 15N0",67757.3576000723,0.00234062279281396
Amm-Deep-Eve-T3-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T0-A,Trigonelline,"Trigonelline, 13C0, 15N0",105687.44368684484,0.00417137348376286
Amm-Deep-Morn-T0-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T0-B,Trigonelline,"Trigonelline, 13C0, 15N0",91022.7173295374,0.00355437942510242
Amm-Deep-Morn-T0-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T0-C,Trigonelline,"Trigonelline, 13C0, 15N0",108406.91188271753,0.00420504409610221
Amm-Deep-Morn-T0-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T1-A,Trigonelline,"Trigonelline, 13C0, 15N0",80884.48019195927,0.00343900361517085
Amm-Deep-Morn-T1-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T1-B,Trigonelline,"Trigonelline, 13C0, 15N0",98006.04422599688,0.00393381368569401
Amm-Deep-Morn-T1-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T1-C,Trigonelline,"Trigonelline, 13C0, 15N0",135813.9814435353,0.00477940024234444
Amm-Deep-Morn-T1-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T10-A,Trigonelline,"Trigonelline, 13C0, 15N0",39783.627755182904,0.00190956330039261
Amm-Deep-Morn-T10-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T10-B,Trigonelline,"Trigonelline, 13C0, 15N0",51762.37772615105,0.00211891639590115
Amm-Deep-Morn-T10-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T10-C,Trigonelline,"Trigonelline, 13C0, 15N0",57127.60960416575,0.00261610158618395
Amm-Deep-Morn-T10-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T26-A,Trigonelline,"Trigonelline, 13C0, 15N0",28180.178892215074,0.00129616143805542
Amm-Deep-Morn-T26-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T26-B,Trigonelline,"Trigonelline, 13C0, 15N0",30693.84268485989,0.00151060907180094
Amm-Deep-Morn-T26-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T26-C,Trigonelline,"Trigonelline, 13C0, 15N0",34087.192592100575,0.00158018545341753
Amm-Deep-Morn-T26-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T3-A,Trigonelline,"Trigonelline, 13C0, 15N0",73447.29904316692,0.00307011833415193
Amm-Deep-Morn-T3-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T3-B,Trigonelline,"Trigonelline, 13C0, 15N0",73505.92220309237,0.00320890047646133
Amm-Deep-Morn-T3-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Deep-Morn-T3-C,Trigonelline,"Trigonelline, 13C0, 15N0",80589.72415746623,0.0032798844147202
Amm-Deep-Morn-T3-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N0",332178.1754648189,0.01158315529984064
Amm-Surf-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T0-B,Trigonelline,"Trigonelline, 13C0, 15N0",282041.5595397627,0.0104667210823033
Amm-Surf-Eve-T0-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T0-C,Trigonelline,"Trigonelline, 13C0, 15N0",206214.4565166803,0.00846328457235908
Amm-Surf-Eve-T0-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T1-A,Trigonelline,"Trigonelline, 13C0, 15N0",237927.7686798927,0.00892244905968413
Amm-Surf-Eve-T1-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T1-B,Trigonelline,"Trigonelline, 13C0, 15N0",180113.20246174227,0.00766156508865405
Amm-Surf-Eve-T1-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T1-C,Trigonelline,"Trigonelline, 13C0, 15N0",284168.30575470097,0.01026584126286109
Amm-Surf-Eve-T1-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T10-A,Trigonelline,"Trigonelline, 13C0, 15N0",165495.77383342737,0.00636105890419805
Amm-Surf-Eve-T10-A,Trigonelline,"Trigonelline, 13C0, 15N1",1413.31690500718,5.432278948765327e-5
Amm-Surf-Eve-T10-B,Trigonelline,"Trigonelline, 13C0, 15N0",112216.5468748879,0.0043522773803408
Amm-Surf-Eve-T10-B,Trigonelline,"Trigonelline, 13C0, 15N1",1637.6576381879822,6.351594745982075e-5
Amm-Surf-Eve-T10-C,Trigonelline,"Trigonelline, 13C0, 15N0",159104.70424328264,0.00554610895278207
Amm-Surf-Eve-T10-C,Trigonelline,"Trigonelline, 13C0, 15N1",1175.4028796564855,4.097246819315142e-5
Amm-Surf-Eve-T26-A,Trigonelline,"Trigonelline, 13C0, 15N0",96717.52800811974,0.00409061952182729
Amm-Surf-Eve-T26-A,Trigonelline,"Trigonelline, 13C0, 15N1",8274.229199775087,3.499543897547901e-4
Amm-Surf-Eve-T26-B,Trigonelline,"Trigonelline, 13C0, 15N0",105124.0424777023,0.00435587205227797
Amm-Surf-Eve-T26-B,Trigonelline,"Trigonelline, 13C0, 15N1",9523.244274834467,3.946008220961093e-4
Amm-Surf-Eve-T26-C,Trigonelline,"Trigonelline, 13C0, 15N0",145118.5115868231,0.00541441261726184
Amm-Surf-Eve-T26-C,Trigonelline,"Trigonelline, 13C0, 15N1",12258.363465394828,4.573629999940129e-4
Amm-Surf-Eve-T3-A,Trigonelline,"Trigonelline, 13C0, 15N0",153225.43120487372,0.00648801092716139
Amm-Surf-Eve-T3-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Eve-T3-B,Trigonelline,"Trigonelline, 13C0, 15N0",121004.73495706794,0.00467408190207143
Amm-Surf-Eve-T3-B,Trigonelline,"Trigonelline, 13C0, 15N1",1052.5571622347534,4.0657403899464174e-5
Amm-Surf-Eve-T3-C,Trigonelline,"Trigonelline, 13C0, 15N0",166552.88474666612,0.00571658368430375
Amm-Surf-Eve-T3-C,Trigonelline,"Trigonelline, 13C0, 15N1",633.6369105867303,2.1748277913902912e-5
Amm-Surf-Morn-T0-A,Trigonelline,"Trigonelline, 13C0, 15N0",253505.4113681619,0.00981834480640139
Amm-Surf-Morn-T0-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T0-B,Trigonelline,"Trigonelline, 13C0, 15N0",308177.2516056771,0.01119112638922309
Amm-Surf-Morn-T0-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T0-C,Trigonelline,"Trigonelline, 13C0, 15N0",299017.77468448295,0.01168709565367155
Amm-Surf-Morn-T0-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T1-A,Trigonelline,"Trigonelline, 13C0, 15N0",158024.53240623124,0.00609286259434261
Amm-Surf-Morn-T1-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T1-B,Trigonelline,"Trigonelline, 13C0, 15N0",232850.16557163023,0.00806826238090557
Amm-Surf-Morn-T1-B,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T1-C,Trigonelline,"Trigonelline, 13C0, 15N0",190974.85736763108,0.00742183155709354
Amm-Surf-Morn-T1-C,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Amm-Surf-Morn-T10-A,Trigonelline,"Trigonelline, 13C0, 15N0",82055.44271407064,0.00401089836701651
Amm-Surf-Morn-T10-A,Trigonelline,"Trigonelline, 13C0, 15N1",3581.3808280085227,1.75059131236159e-4
Amm-Surf-Morn-T10-B,Trigonelline,"Trigonelline, 13C0, 15N0",156620.0374778717,0.00559486968248895
Amm-Surf-Morn-T10-B,Trigonelline,"Trigonelline, 13C0, 15N1",5357.016644413971,1.9136638258469978e-4
Amm-Surf-Morn-T10-C,Trigonelline,"Trigonelline, 13C0, 15N0",117467.33296262629,0.00446259811728366
Amm-Surf-Morn-T10-C,Trigonelline,"Trigonelline, 13C0, 15N1",5292.275481525927,2.0105418250636727e-4
Amm-Surf-Morn-T26-A,Trigonelline,"Trigonelline, 13C0, 15N0",113457.63104182866,0.00464235066229281
Amm-Surf-Morn-T26-A,Trigonelline,"Trigonelline, 13C0, 15N1",867.5421557587558,3.5497258883087286e-5
Amm-Surf-Morn-T26-B,Trigonelline,"Trigonelline, 13C0, 15N0",127139.91879481728,0.00538421831166215
Amm-Surf-Morn-T26-B,Trigonelline,"Trigonelline, 13C0, 15N1",10826.293813712222,4.5848015282514223e-4
Amm-Surf-Morn-T26-C,Trigonelline,"Trigonelline, 13C0, 15N0",112259.91969245896,0.00444488143266959
Amm-Surf-Morn-T26-C,Trigonelline,"Trigonelline, 13C0, 15N1",14754.926121567,5.842147165064314e-4
Amm-Surf-Morn-T3-A,Trigonelline,"Trigonelline, 13C0, 15N0",161370.35845310084,0.0063255560477743
Amm-Surf-Morn-T3-A,Trigonelline,"Trigonelline, 13C0, 15N1",1018.7209873350024,3.993283998501092e-5
Amm-Surf-Morn-T3-B,Trigonelline,"Trigonelline, 13C0, 15N0",133699.49786967458,0.00525468613618587
Amm-Surf-Morn-T3-B,Trigonelline,"Trigonelline, 13C0, 15N1",1044.2467418073472,4.104120781576192e-5
Amm-Surf-Morn-T3-C,Trigonelline,"Trigonelline, 13C0, 15N0",201460.1481038589,0.00723934580685924
Amm-Surf-Morn-T3-C,Trigonelline,"Trigonelline, 13C0, 15N1",1023.6447847621554,3.678404215438623e-5
Nit-Deep-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N0",98378.38996110045,0.00365924730079474
Nit-Deep-Eve-T0-A,Trigonelline,"Trigonelline, 13C0, 15N1",0,0
Nit-Deep-Eve-T0-B,Trigonelline,"Trigonelline, 13C0, 15N0",106032.22569543296,0.00374705138201363
