filepath,filename,shortname,IS_type,polarity,amendment,depth,startime,timepoint,tripl,cast,station
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T3-A-noIS-neg.mzML,Arg-Surf-Eve-T3-A.mzML,noIS,neg,Arg,Surf,Eve,T3,A,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-A-wIS.mzML,220729_Smp_Arg-Surf-Eve-T3-A-wIS.mzML,Arg-Surf-Eve-T3-A.mzML,wIS,neg,Arg,Surf,Eve,T3,A,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T3-B-noIS-neg.mzML,Arg-Surf-Eve-T3-B.mzML,noIS,neg,Arg,Surf,Eve,T3,B,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-B-wIS.mzML,220729_Smp_Arg-Surf-Eve-T3-B-wIS.mzML,Arg-Surf-Eve-T3-B.mzML,wIS,neg,Arg,Surf,Eve,T3,B,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T3-C-noIS-neg.mzML,Arg-Surf-Eve-T3-C.mzML,noIS,neg,Arg,Surf,Eve,T3,C,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T3-C-wIS.mzML,220729_Smp_Arg-Surf-Eve-T3-C-wIS.mzML,Arg-Surf-Eve-T3-C.mzML,wIS,neg,Arg,Surf,Eve,T3,C,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T73-A-noIS-neg.mzML,Arg-Surf-Eve-T73-A.mzML,noIS,neg,Arg,Surf,Eve,T73,A,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-A-wIS.mzML,220729_Smp_Arg-Surf-Eve-T73-A-wIS.mzML,Arg-Surf-Eve-T73-A.mzML,wIS,neg,Arg,Surf,Eve,T73,A,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T73-B-noIS-neg.mzML,Arg-Surf-Eve-T73-B.mzML,noIS,neg,Arg,Surf,Eve,T73,B,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-B-wIS.mzML,220729_Smp_Arg-Surf-Eve-T73-B-wIS.mzML,Arg-Surf-Eve-T73-B.mzML,wIS,neg,Arg,Surf,Eve,T73,B,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Eve-T73-C-noIS-neg.mzML,Arg-Surf-Eve-T73-C.mzML,noIS,neg,Arg,Surf,Eve,T73,C,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Eve-T73-C-wIS.mzML,220729_Smp_Arg-Surf-Eve-T73-C-wIS.mzML,Arg-Surf-Eve-T73-C.mzML,wIS,neg,Arg,Surf,Eve,T73,C,14,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-A-noIS-neg.mzML,Arg-Surf-Morn-T0-A.mzML,noIS,neg,Arg,Surf,Morn,T0,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,Arg-Surf-Morn-T0-A.mzML,wIS,neg,Arg,Surf,Morn,T0,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-B-noIS-neg.mzML,Arg-Surf-Morn-T0-B.mzML,noIS,neg,Arg,Surf,Morn,T0,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,Arg-Surf-Morn-T0-B.mzML,wIS,neg,Arg,Surf,Morn,T0,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-C-noIS-neg.mzML,Arg-Surf-Morn-T0-C.mzML,noIS,neg,Arg,Surf,Morn,T0,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,Arg-Surf-Morn-T0-C.mzML,wIS,neg,Arg,Surf,Morn,T0,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T10-A-noIS-neg.mzML,Arg-Surf-Morn-T10-A.mzML,noIS,neg,Arg,Surf,Morn,T10,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,Arg-Surf-Morn-T10-A.mzML,wIS,neg,Arg,Surf,Morn,T10,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T10-B-noIS-neg.mzML,Arg-Surf-Morn-T10-B.mzML,noIS,neg,Arg,Surf,Morn,T10,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,Arg-Surf-Morn-T10-B.mzML,wIS,neg,Arg,Surf,Morn,T10,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T10-C-noIS-neg.mzML,Arg-Surf-Morn-T10-C.mzML,noIS,neg,Arg,Surf,Morn,T10,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T10-C-wIS.mzML,Arg-Surf-Morn-T10-C.mzML,wIS,neg,Arg,Surf,Morn,T10,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T26-A-noIS-neg.mzML,Arg-Surf-Morn-T26-A.mzML,noIS,neg,Arg,Surf,Morn,T26,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T26-A-wIS.mzML,Arg-Surf-Morn-T26-A.mzML,wIS,neg,Arg,Surf,Morn,T26,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T26-B-noIS-neg.mzML,Arg-Surf-Morn-T26-B.mzML,noIS,neg,Arg,Surf,Morn,T26,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T26-B-wIS.mzML,Arg-Surf-Morn-T26-B.mzML,wIS,neg,Arg,Surf,Morn,T26,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T26-C-noIS-neg.mzML,Arg-Surf-Morn-T26-C.mzML,noIS,neg,Arg,Surf,Morn,T26,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T26-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T26-C-wIS.mzML,Arg-Surf-Morn-T26-C.mzML,wIS,neg,Arg,Surf,Morn,T26,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-A-noIS-neg.mzML,Arg-Surf-Morn-T3-A.mzML,noIS,neg,Arg,Surf,Morn,T3,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,Arg-Surf-Morn-T3-A.mzML,wIS,neg,Arg,Surf,Morn,T3,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-B-noIS-neg.mzML,Arg-Surf-Morn-T3-B.mzML,noIS,neg,Arg,Surf,Morn,T3,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,Arg-Surf-Morn-T3-B.mzML,wIS,neg,Arg,Surf,Morn,T3,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-C-noIS-neg.mzML,Arg-Surf-Morn-T3-C.mzML,noIS,neg,Arg,Surf,Morn,T3,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,Arg-Surf-Morn-T3-C.mzML,wIS,neg,Arg,Surf,Morn,T3,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T73-A-noIS-neg.mzML,Arg-Surf-Morn-T73-A.mzML,noIS,neg,Arg,Surf,Morn,T73,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T73-A-wIS.mzML,Arg-Surf-Morn-T73-A.mzML,wIS,neg,Arg,Surf,Morn,T73,A,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T73-B-noIS-neg.mzML,Arg-Surf-Morn-T73-B.mzML,noIS,neg,Arg,Surf,Morn,T73,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T73-B-wIS.mzML,Arg-Surf-Morn-T73-B.mzML,wIS,neg,Arg,Surf,Morn,T73,B,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T73-C-noIS-neg.mzML,Arg-Surf-Morn-T73-C.mzML,noIS,neg,Arg,Surf,Morn,T73,C,13,2
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T73-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T73-C-wIS.mzML,Arg-Surf-Morn-T73-C.mzML,wIS,neg,Arg,Surf,Morn,T73,C,13,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T0-A-noIS-pos.mzML,Nit-Deep-Eve-T0-A.mzML,noIS,pos,Nit,Deep,Eve,T0,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,Nit-Deep-Eve-T0-A.mzML,wIS,pos,Nit,Deep,Eve,T0,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T0-B-noIS-pos.mzML,Nit-Deep-Eve-T0-B.mzML,noIS,pos,Nit,Deep,Eve,T0,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,Nit-Deep-Eve-T0-B.mzML,wIS,pos,Nit,Deep,Eve,T0,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T0-C-noIS-pos.mzML,Nit-Deep-Eve-T0-C.mzML,noIS,pos,Nit,Deep,Eve,T0,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,Nit-Deep-Eve-T0-C.mzML,wIS,pos,Nit,Deep,Eve,T0,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T1-A-noIS-pos.mzML,Nit-Deep-Eve-T1-A.mzML,noIS,pos,Nit,Deep,Eve,T1,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,Nit-Deep-Eve-T1-A.mzML,wIS,pos,Nit,Deep,Eve,T1,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T1-B-noIS-pos.mzML,Nit-Deep-Eve-T1-B.mzML,noIS,pos,Nit,Deep,Eve,T1,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,Nit-Deep-Eve-T1-B.mzML,wIS,pos,Nit,Deep,Eve,T1,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T1-C-noIS-pos.mzML,Nit-Deep-Eve-T1-C.mzML,noIS,pos,Nit,Deep,Eve,T1,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,Nit-Deep-Eve-T1-C.mzML,wIS,pos,Nit,Deep,Eve,T1,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T10-A-noIS-pos.mzML,Nit-Deep-Eve-T10-A.mzML,noIS,pos,Nit,Deep,Eve,T10,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,Nit-Deep-Eve-T10-A.mzML,wIS,pos,Nit,Deep,Eve,T10,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T10-B-noIS-pos.mzML,Nit-Deep-Eve-T10-B.mzML,noIS,pos,Nit,Deep,Eve,T10,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,Nit-Deep-Eve-T10-B.mzML,wIS,pos,Nit,Deep,Eve,T10,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T10-C-noIS-pos.mzML,Nit-Deep-Eve-T10-C.mzML,noIS,pos,Nit,Deep,Eve,T10,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,Nit-Deep-Eve-T10-C.mzML,wIS,pos,Nit,Deep,Eve,T10,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T26-A-noIS-pos.mzML,Nit-Deep-Eve-T26-A.mzML,noIS,pos,Nit,Deep,Eve,T26,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,Nit-Deep-Eve-T26-A.mzML,wIS,pos,Nit,Deep,Eve,T26,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T26-B-noIS-pos.mzML,Nit-Deep-Eve-T26-B.mzML,noIS,pos,Nit,Deep,Eve,T26,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,Nit-Deep-Eve-T26-B.mzML,wIS,pos,Nit,Deep,Eve,T26,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T26-C-noIS-pos.mzML,Nit-Deep-Eve-T26-C.mzML,noIS,pos,Nit,Deep,Eve,T26,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,Nit-Deep-Eve-T26-C.mzML,wIS,pos,Nit,Deep,Eve,T26,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T3-A-noIS-pos.mzML,Nit-Deep-Eve-T3-A.mzML,noIS,pos,Nit,Deep,Eve,T3,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,Nit-Deep-Eve-T3-A.mzML,wIS,pos,Nit,Deep,Eve,T3,A,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T3-B-noIS-pos.mzML,Nit-Deep-Eve-T3-B.mzML,noIS,pos,Nit,Deep,Eve,T3,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,Nit-Deep-Eve-T3-B.mzML,wIS,pos,Nit,Deep,Eve,T3,B,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Eve-T3-C-noIS-pos.mzML,Nit-Deep-Eve-T3-C.mzML,noIS,pos,Nit,Deep,Eve,T3,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,Nit-Deep-Eve-T3-C.mzML,wIS,pos,Nit,Deep,Eve,T3,C,11,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T0-A-noIS-pos.mzML,Nit-Deep-Morn-T0-A.mzML,noIS,pos,Nit,Deep,Morn,T0,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,Nit-Deep-Morn-T0-A.mzML,wIS,pos,Nit,Deep,Morn,T0,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T0-B-noIS-pos.mzML,Nit-Deep-Morn-T0-B.mzML,noIS,pos,Nit,Deep,Morn,T0,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,Nit-Deep-Morn-T0-B.mzML,wIS,pos,Nit,Deep,Morn,T0,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T0-C-noIS-pos.mzML,Nit-Deep-Morn-T0-C.mzML,noIS,pos,Nit,Deep,Morn,T0,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,Nit-Deep-Morn-T0-C.mzML,wIS,pos,Nit,Deep,Morn,T0,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T1-A-noIS-pos.mzML,Nit-Deep-Morn-T1-A.mzML,noIS,pos,Nit,Deep,Morn,T1,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,Nit-Deep-Morn-T1-A.mzML,wIS,pos,Nit,Deep,Morn,T1,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T1-B-noIS-pos.mzML,Nit-Deep-Morn-T1-B.mzML,noIS,pos,Nit,Deep,Morn,T1,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,Nit-Deep-Morn-T1-B.mzML,wIS,pos,Nit,Deep,Morn,T1,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T1-C-noIS-pos.mzML,Nit-Deep-Morn-T1-C.mzML,noIS,pos,Nit,Deep,Morn,T1,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,Nit-Deep-Morn-T1-C.mzML,wIS,pos,Nit,Deep,Morn,T1,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T10-A-noIS-pos.mzML,Nit-Deep-Morn-T10-A.mzML,noIS,pos,Nit,Deep,Morn,T10,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,Nit-Deep-Morn-T10-A.mzML,wIS,pos,Nit,Deep,Morn,T10,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T10-B-noIS-pos.mzML,Nit-Deep-Morn-T10-B.mzML,noIS,pos,Nit,Deep,Morn,T10,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,Nit-Deep-Morn-T10-B.mzML,wIS,pos,Nit,Deep,Morn,T10,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T10-C-noIS-pos.mzML,Nit-Deep-Morn-T10-C.mzML,noIS,pos,Nit,Deep,Morn,T10,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,Nit-Deep-Morn-T10-C.mzML,wIS,pos,Nit,Deep,Morn,T10,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T26-A-noIS-pos.mzML,Nit-Deep-Morn-T26-A.mzML,noIS,pos,Nit,Deep,Morn,T26,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,Nit-Deep-Morn-T26-A.mzML,wIS,pos,Nit,Deep,Morn,T26,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T26-B-noIS-pos.mzML,Nit-Deep-Morn-T26-B.mzML,noIS,pos,Nit,Deep,Morn,T26,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,Nit-Deep-Morn-T26-B.mzML,wIS,pos,Nit,Deep,Morn,T26,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T26-C-noIS-pos.mzML,Nit-Deep-Morn-T26-C.mzML,noIS,pos,Nit,Deep,Morn,T26,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,Nit-Deep-Morn-T26-C.mzML,wIS,pos,Nit,Deep,Morn,T26,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-A-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T3-A-noIS-pos.mzML,Nit-Deep-Morn-T3-A.mzML,noIS,pos,Nit,Deep,Morn,T3,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,Nit-Deep-Morn-T3-A.mzML,wIS,pos,Nit,Deep,Morn,T3,A,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-B-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T3-B-noIS-pos.mzML,Nit-Deep-Morn-T3-B.mzML,noIS,pos,Nit,Deep,Morn,T3,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,Nit-Deep-Morn-T3-B.mzML,wIS,pos,Nit,Deep,Morn,T3,B,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-C-noIS-pos.mzML,210813_Smp_Nit-Deep-Morn-T3-C-noIS-pos.mzML,Nit-Deep-Morn-T3-C.mzML,noIS,pos,Nit,Deep,Morn,T3,C,9,2
mzMLs/pos/210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,Nit-Deep-Morn-T3-C.mzML,wIS,pos,Nit,Deep,Morn,T3,C,9,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-A-noIS-pos.mzML,210813_Smp_Nit-Surf-Eve-T0-A-noIS-pos.mzML,Nit-Surf-Eve-T0-A.mzML,noIS,pos,Nit,Surf,Eve,T0,A,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,Nit-Surf-Eve-T0-A.mzML,wIS,pos,Nit,Surf,Eve,T0,A,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-B-noIS-pos.mzML,210813_Smp_Nit-Surf-Eve-T0-B-noIS-pos.mzML,Nit-Surf-Eve-T0-B.mzML,noIS,pos,Nit,Surf,Eve,T0,B,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,Nit-Surf-Eve-T0-B.mzML,wIS,pos,Nit,Surf,Eve,T0,B,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-C-noIS-pos.mzML,210813_Smp_Nit-Surf-Eve-T0-C-noIS-pos.mzML,Nit-Surf-Eve-T0-C.mzML,noIS,pos,Nit,Surf,Eve,T0,C,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,Nit-Surf-Eve-T0-C.mzML,wIS,pos,Nit,Surf,Eve,T0,C,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T1-A-noIS-pos.mzML,210813_Smp_Nit-Surf-Eve-T1-A-noIS-pos.mzML,Nit-Surf-Eve-T1-A.mzML,noIS,pos,Nit,Surf,Eve,T1,A,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,Nit-Surf-Eve-T1-A.mzML,wIS,pos,Nit,Surf,Eve,T1,A,5,2
mzMLs/pos/210813_Smp_Nit-Surf-Eve-T1-B-noIS-pos.mzML,210813_Smp_Nit-Surf-Eve-T1-B-noIS-pos.mzML,Nit-Surf-Eve-T1-B.mzML,noIS,pos,Nit,Surf,Eve,T1,B,5,2
